Count,Name,APREF,BUILDING#,FLOOR,Position X,Position Y
1,AP Target,REF_B0_F6_1,00,06,0.00,0.00
1,AP Target,REF_B0_F6_2,00,06,256.50,38.00

Count,Name,FLOOR#,POI#,POI_CAT,BUILDING#,VISIBILTY,End X,End Y,Start X,Start Y
1,IP_POI#,06,PUU00066052,Cabin,00,N,,,,
1,Line,,,,,,134.57,29.48,134.57,36.10
1,Line,,,,,,136.82,29.48,134.57,29.48
1,Line,,,,,,134.57,36.10,136.82,36.10
1,Line,,,,,,136.82,36.10,136.82,29.48

1,IP_POI#,06,PUU00066054,Cabin,00,N,,,,
1,Line,,,,,,131.91,29.43,131.91,36.10
1,Line,,,,,,134.16,29.43,131.91,29.43
1,Line,,,,,,131.91,36.10,134.16,36.10
1,Line,,,,,,134.16,36.10,134.16,29.43

1,IP_POI#,06,PUU00066056,Cabin,00,N,,,,
1,Line,,,,,,129.17,36.10,131.42,36.10
1,Line,,,,,,131.42,29.48,129.17,29.48
1,Line,,,,,,129.17,29.48,129.17,36.10
1,Line,,,,,,131.42,36.10,131.42,29.48

1,IP_POI#,06,PUU00066058,Cabin,00,N,,,,
1,Line,,,,,,126.49,29.43,126.49,36.10
1,Line,,,,,,128.74,29.43,126.49,29.43
1,Line,,,,,,126.49,36.10,128.74,36.10
1,Line,,,,,,128.74,36.10,128.74,29.43

1,IP_POI#,06,PUU00066060,Cabin,00,N,,,,
1,Line,,,,,,112.53,36.10,112.53,29.45
1,Line,,,,,,112.53,29.45,108.49,29.45
1,Line,,,,,,108.49,29.45,108.49,36.10
1,Line,,,,,,108.49,36.10,112.53,36.10

1,IP_POI#,06,PUU00066061,Cabin,00,N,,,,
1,Line,,,,,,112.55,27.70,112.55,25.64
1,Line,,,,,,107.75,25.64,107.75,27.70
1,Line,,,,,,107.75,27.70,112.55,27.70
1,Line,,,,,,112.55,25.64,107.75,25.64

1,IP_POI#,06,PUU00066062,Cabin,00,N,,,,
1,Line,,,,,,103.99,29.45,103.99,36.10
1,Line,,,,,,108.03,29.45,103.99,29.45
1,Line,,,,,,103.99,36.10,108.03,36.10
1,Line,,,,,,108.03,36.10,108.03,29.45

1,IP_POI#,06,PUU00066064,Cabin,00,N,,,,
1,Line,,,,,,103.53,29.45,99.48,29.45
1,Line,,,,,,99.48,29.45,99.48,36.10
1,Line,,,,,,99.48,36.10,103.53,36.10
1,Line,,,,,,103.53,36.10,103.53,29.45

1,IP_POI#,06,PUU00066066,Cabin,00,N,,,,
1,Line,,,,,,96.77,29.48,96.77,36.10
1,Line,,,,,,99.02,29.48,96.77,29.48
1,Line,,,,,,96.77,36.10,99.02,36.10
1,Line,,,,,,99.02,36.10,99.02,29.48

1,IP_POI#,06,PUU00066068,Cabin,00,N,,,,
1,Line,,,,,,94.07,29.48,94.07,36.10
1,Line,,,,,,96.32,29.48,94.07,29.48
1,Line,,,,,,94.07,36.10,96.32,36.10
1,Line,,,,,,96.32,36.10,96.32,29.48

1,IP_POI#,06,PUU00066069,Cabin,00,N,,,,
1,Line,,,,,,98.76,25.67,93.96,25.67
1,Line,,,,,,98.76,27.73,98.76,25.67
1,Line,,,,,,93.96,27.73,98.76,27.73
1,Line,,,,,,93.96,25.67,93.96,27.73

1,IP_POI#,06,PUU00066070,Cabin,00,N,,,,
1,Line,,,,,,90.92,29.48,90.92,36.10
1,Line,,,,,,93.17,29.48,90.92,29.48
1,Line,,,,,,90.92,36.10,93.17,36.10
1,Line,,,,,,93.17,36.10,93.17,29.48

1,IP_POI#,06,PUU00066071,Cabin,00,N,,,,
1,Line,,,,,,92.68,25.64,87.88,25.64
1,Line,,,,,,92.68,27.70,92.68,25.64
1,Line,,,,,,87.88,27.70,92.68,27.70
1,Line,,,,,,87.88,25.64,87.88,27.70

1,IP_POI#,06,PUU00066072,Cabin,00,N,,,,
1,Line,,,,,,88.22,29.48,88.22,36.10
1,Line,,,,,,90.47,29.48,88.22,29.48
1,Line,,,,,,88.22,36.10,90.47,36.10
1,Line,,,,,,90.47,36.10,90.47,29.48

1,IP_POI#,06,PUU00066073,Cabin,00,N,,,,
1,Line,,,,,,87.46,22.90,85.21,22.90
1,Line,,,,,,85.21,22.90,85.21,27.70
1,Line,,,,,,85.21,27.70,87.46,27.70
1,Line,,,,,,87.46,27.70,87.46,22.90

1,IP_POI#,06,PUU00066074,Cabin,00,N,,,,
1,Line,,,,,,87.77,36.10,87.77,29.48
1,Line,,,,,,87.77,29.48,85.52,29.48
1,Line,,,,,,85.52,29.48,85.52,36.10
1,Line,,,,,,85.52,36.10,87.77,36.10

1,IP_POI#,06,PUU00066075,Cabin,00,N,,,,
1,Line,,,,,,84.76,22.90,82.51,22.90
1,Line,,,,,,82.51,22.90,82.51,27.70
1,Line,,,,,,82.51,27.70,84.76,27.70
1,Line,,,,,,84.76,27.70,84.76,22.90

1,IP_POI#,06,PUU00066076,Cabin,00,N,,,,
1,Line,,,,,,82.82,29.48,82.82,36.10
1,Line,,,,,,85.07,29.48,82.82,29.48
1,Line,,,,,,82.82,36.10,85.07,36.10
1,Line,,,,,,85.07,36.10,85.07,29.48

1,IP_POI#,06,PUU00066077,Cabin,00,N,,,,
1,Line,,,,,,82.06,27.70,82.06,22.90
1,Line,,,,,,82.06,22.90,79.81,22.90
1,Line,,,,,,79.81,22.90,79.81,27.70
1,Line,,,,,,79.81,27.70,82.06,27.70

1,IP_POI#,06,PUU00066078,Cabin,00,N,,,,
1,Line,,,,,,80.12,29.48,80.12,36.10
1,Line,,,,,,82.37,29.48,80.12,29.48
1,Line,,,,,,80.12,36.10,82.37,36.10
1,Line,,,,,,82.37,36.10,82.37,29.48

1,IP_POI#,06,PUU00066079,Cabin,00,N,,,,
1,Line,,,,,,79.36,22.90,77.11,22.90
1,Line,,,,,,77.11,22.90,77.11,27.70
1,Line,,,,,,77.11,27.70,79.36,27.70
1,Line,,,,,,79.36,27.70,79.36,22.90

1,IP_POI#,06,PUU00066080,Cabin,00,N,,,,
1,Line,,,,,,77.47,29.48,77.47,36.10
1,Line,,,,,,79.72,29.48,77.47,29.48
1,Line,,,,,,77.47,36.10,79.72,36.10
1,Line,,,,,,79.72,36.10,79.72,29.48

1,IP_POI#,06,PUU00066081,Cabin,00,N,,,,
1,Line,,,,,,76.66,22.90,74.41,22.90
1,Line,,,,,,74.41,22.90,74.41,27.70
1,Line,,,,,,74.41,27.70,76.66,27.70
1,Line,,,,,,76.66,27.70,76.66,22.90

1,IP_POI#,06,PUU00066082,Cabin,00,N,,,,
1,Line,,,,,,76.97,29.48,74.72,29.48
1,Line,,,,,,74.72,36.10,76.97,36.10
1,Line,,,,,,74.72,29.48,74.72,36.10
1,Line,,,,,,76.97,36.10,76.97,29.48

1,IP_POI#,06,PUU00066083,Cabin,00,N,,,,
1,Line,,,,,,73.96,22.90,71.71,22.90
1,Line,,,,,,71.71,22.90,71.71,27.70
1,Line,,,,,,71.71,27.70,73.96,27.70
1,Line,,,,,,73.96,27.70,73.96,22.90

1,IP_POI#,06,PUU00066084,Cabin,00,N,,,,
1,Line,,,,,,72.02,29.48,72.02,36.10
1,Line,,,,,,74.27,29.48,72.02,29.48
1,Line,,,,,,72.02,36.10,74.27,36.10
1,Line,,,,,,74.27,36.10,74.27,29.48

1,IP_POI#,06,PUU00066085,Cabin,00,N,,,,
1,Line,,,,,,71.26,27.70,71.26,22.90
1,Line,,,,,,71.26,22.90,69.01,22.90
1,Line,,,,,,69.01,27.70,71.26,27.70
1,Line,,,,,,69.01,22.90,69.01,27.70

1,IP_POI#,06,PUU00066086,Cabin,00,N,,,,
1,Line,,,,,,71.57,36.10,71.57,29.48
1,Line,,,,,,69.32,36.10,71.57,36.10
1,Line,,,,,,69.32,29.48,69.32,36.10
1,Line,,,,,,71.57,29.48,69.32,29.48

1,IP_POI#,06,PUU00066087,Cabin,00,N,,,,
1,Line,,,,,,68.56,27.70,68.56,22.90
1,Line,,,,,,68.56,22.90,66.31,22.90
1,Line,,,,,,66.31,22.90,66.31,27.70
1,Line,,,,,,66.31,27.70,68.56,27.70

1,IP_POI#,06,PUU00066088,Cabin,00,N,,,,
1,Line,,,,,,66.62,29.48,66.62,36.10
1,Line,,,,,,68.87,29.48,66.62,29.48
1,Line,,,,,,66.62,36.10,68.87,36.10
1,Line,,,,,,68.87,36.10,68.87,29.48

1,IP_POI#,06,PUU00066089,Cabin,00,N,,,,
1,Line,,,,,,65.86,27.70,65.86,22.90
1,Line,,,,,,65.86,22.90,63.61,22.90
1,Line,,,,,,63.61,27.70,65.86,27.70
1,Line,,,,,,63.61,22.90,63.61,27.70

1,IP_POI#,06,PUU00066090,Cabin,00,N,,,,
1,Line,,,,,,66.17,29.48,63.92,29.48
1,Line,,,,,,63.92,29.48,63.92,36.10
1,Line,,,,,,63.92,36.10,66.17,36.10
1,Line,,,,,,66.17,36.10,66.17,29.48

1,IP_POI#,06,PUU00066091,Cabin,00,N,,,,
1,Line,,,,,,63.16,22.90,60.91,22.90
1,Line,,,,,,60.91,22.90,60.91,27.70
1,Line,,,,,,60.91,27.70,63.16,27.70
1,Line,,,,,,63.16,27.70,63.16,22.90

1,IP_POI#,06,PUU00066092,Cabin,00,N,,,,
1,Line,,,,,,63.47,36.10,63.47,29.48
1,Line,,,,,,63.47,29.48,61.22,29.48
1,Line,,,,,,61.22,29.48,61.22,36.10
1,Line,,,,,,61.22,36.10,63.47,36.10

1,IP_POI#,06,PUU00066093,Cabin,00,N,,,,
1,Line,,,,,,56.93,22.90,56.93,27.70
1,Line,,,,,,59.18,22.90,56.93,22.90
1,Line,,,,,,56.93,27.70,59.18,27.70
